TransactionID,CustomerID,Date,Amount,Category,Location,Source,IsFraud,Hour
TX00372,CUST136,2024-02-12,23.88,Entertainment,Paris,Online,0,4
TX00373,CUST379,2024-05-29,48.49,Groceries,Lyon,Online,0,9
TX00374,CUST448,2024-05-27,70.45,Travel,Marseille,Online,0,13
TX00375,CUST401,2024-01-08,31.46,Groceries,New York,Online,0,8
TX00376,CUST280,2024-01-29,54.61,Electronics,Lyon,POS,0,17
TX00377,CUST194,2024-02-09,65.08,Health,Marseille,POS,0,19
TX00378,CUST198,2024-06-06,67.09,Electronics,London,Online,0,5
TX00379,CUST287,2024-05-07,7.67,Travel,London,POS,0,10
TX00380,CUST215,2024-03-24,103.22,Restaurant,Marseille,Online,0,20
TX00381,CUST290,2024-04-25,35.65,Electronics,Paris,Online,0,16
TX00382,CUST352,2024-05-23,20.22,Entertainment,Paris,POS,0,8
TX00383,CUST260,2024-06-22,18.84,Groceries,London,POS,0,2
TX00384,CUST355,2024-03-02,37.99,Restaurant,Paris,POS,0,15
TX00385,CUST422,2024-01-07,113.94,Restaurant,Berlin,Online,0,19
TX00386,CUST227,2024-02-14,28.77,Travel,Paris,Online,0,3
TX00387,CUST117,2024-06-24,74.26,Entertainment,Marseille,Online,0,23
TX00388,CUST380,2024-06-03,10.09,Groceries,Tokyo,POS,0,21
TX00389,CUST322,2024-03-28,37.32,Entertainment,Marseille,POS,0,14
TX00390,CUST153,2024-03-13,244.49,Electronics,Paris,Online,0,1
TX00391,CUST157,2024-06-11,78.58,Travel,Marseille,POS,0,19
TX00392,CUST422,2024-06-27,16.82,Restaurant,New York,POS,0,16
TX00393,CUST459,2024-02-06,39.8,Restaurant,London,POS,0,18
TX00394,CUST273,2024-04-28,18.3,Electronics,Tokyo,Online,0,19
TX00395,CUST379,2024-02-26,31.34,Restaurant,New York,Online,0,15
TX00396,CUST213,2024-01-08,80.73,Health,New York,Online,0,23
TX00397,CUST387,2024-04-04,78.75,Travel,Paris,Online,0,18
TX00398,CUST441,2024-04-26,17.95,Electronics,Paris,POS,0,20
TX00399,CUST250,2024-04-19,132.7,Travel,New York,POS,0,16
TX00400,CUST226,2024-01-20,49.89,Groceries,New York,POS,0,3
TX00401,CUST254,2024-05-03,28.9,Travel,Lyon,POS,0,17
TX00402,CUST485,2024-02-22,39.85,Travel,Lyon,Online,0,3
TX00403,CUST372,2024-04-28,51.45,Groceries,Berlin,ATM,0,20
TX00404,CUST203,2024-01-12,46.04,Electronics,London,ATM,0,2
TX00405,CUST492,2024-06-25,38.32,Travel,New York,POS,0,21
TX00406,CUST398,2024-01-17,40.15,Entertainment,Marseille,Online,0,17
TX00407,CUST345,2024-03-04,82.68519343415976,Travel,Tokyo,POS,1,20
TX00408,CUST275,2024-02-11,88.76,Electronics,Lyon,Online,0,19
TX00409,CUST138,2024-04-03,44.02,Restaurant,Paris,POS,0,4
TX00410,CUST269,2024-06-05,12.03,Groceries,New York,Online,0,8
TX00411,CUST346,2024-05-26,77.66,Restaurant,Marseille,POS,0,21
TX00412,CUST125,2024-01-11,139.74,Electronics,Tokyo,POS,0,22
TX00413,CUST454,2024-04-07,152.16,Health,Marseille,Online,0,23
TX00414,CUST405,2024-06-26,28.02,Restaurant,Berlin,Online,0,14
TX00415,CUST112,2024-03-11,12.28,Travel,Marseille,Online,0,8
TX00416,CUST415,2024-04-17,41.53,Travel,Paris,POS,0,13
TX00417,CUST490,2024-02-27,10.97,Groceries,Lyon,POS,0,20
TX00418,CUST412,2024-02-03,140.9,Travel,Marseille,Online,0,23
TX00419,CUST135,2024-01-20,15.14,Entertainment,Tokyo,POS,0,1
TX00420,CUST272,2024-02-19,19.57,Entertainment,Lyon,Online,0,17
TX00421,CUST119,2024-04-11,31.1,Restaurant,Berlin,POS,0,12
TX00422,CUST420,2024-05-17,29.16,Electronics,Berlin,ATM,0,20
TX00423,CUST363,2024-06-08,84.16,Groceries,London,Online,0,15
TX00424,CUST499,2024-02-21,35.47,Health,Paris,ATM,0,5
TX00425,CUST241,2024-01-15,14.36,Restaurant,Lyon,POS,0,15
TX00426,CUST470,2024-03-24,20.54,Electronics,Berlin,Online,0,3
TX00427,CUST242,2024-05-10,40.58,Groceries,Berlin,POS,0,23
TX00428,CUST191,2024-02-06,12.98,Groceries,Lyon,Online,0,9
TX00429,CUST453,2024-05-05,52.29,Restaurant,Marseille,Online,0,18
TX00430,CUST421,2024-02-09,46.71,Electronics,Tokyo,POS,0,10
TX00431,CUST387,2024-03-12,67.71,Electronics,Marseille,POS,0,4
TX00432,CUST314,2024-02-09,143.79,Travel,Tokyo,POS,0,17
TX00433,CUST441,2024-02-25,126.67,Health,Berlin,Online,1,2
TX00434,CUST150,2024-05-30,151.01,Entertainment,Berlin,ATM,0,7
TX00435,CUST252,2024-04-13,19.03,Travel,Paris,POS,0,10
TX00436,CUST285,2024-05-18,12.05,Groceries,Lyon,ATM,0,20
TX00437,CUST162,2024-04-19,23.0,Health,New York,Online,0,18
TX00438,CUST289,2024-05-15,117.73,Health,Berlin,POS,0,20
TX00439,CUST224,2024-04-02,183.87,Electronics,Tokyo,POS,0,2
TX00440,CUST249,2024-04-03,103.07,Health,Tokyo,Online,0,11
TX00441,CUST413,2024-02-25,10.83,Restaurant,Marseille,ATM,0,14
TX00442,CUST157,2024-02-29,152.28,Health,Marseille,Online,0,22
TX00443,CUST441,2024-05-17,32.53,Groceries,Berlin,Online,0,23
TX00444,CUST404,2024-02-08,5.47,Restaurant,Berlin,ATM,0,15
TX00445,CUST279,2024-01-28,34.21,Restaurant,London,ATM,0,4
TX00446,CUST269,2024-02-18,7.36,Travel,Tokyo,Online,0,18
TX00447,CUST425,2024-06-12,44.25,Health,Paris,Online,0,5
TX00448,CUST370,2024-05-04,25.67,Electronics,Lyon,POS,0,11
TX00449,CUST153,2024-01-13,37.07,Travel,Lyon,ATM,0,18
TX00450,CUST200,2024-02-05,52.49,Electronics,Lyon,POS,0,8
TX00451,CUST363,2024-04-10,106.55,Health,Tokyo,POS,0,17
TX00452,CUST152,2024-01-26,59.22,Travel,Marseille,POS,0,2
TX00453,CUST159,2024-03-26,33.46,Health,Paris,Online,0,22
TX00454,CUST207,2024-01-04,90.58,Groceries,Lyon,ATM,0,13
TX00455,CUST104,2024-03-22,123.0,Travel,Tokyo,Online,0,23
TX00456,CUST202,2024-06-14,11.38,Electronics,New York,POS,0,20
TX00457,CUST295,2024-05-06,42.96,Groceries,Berlin,POS,0,4
TX00458,CUST361,2024-03-28,21.74,Entertainment,London,POS,0,4
TX00459,CUST464,2024-05-06,7.41,Electronics,London,POS,0,3
TX00460,CUST471,2024-04-29,60.21,Health,Lyon,ATM,0,21
TX00461,CUST449,2024-01-22,104.31,Electronics,Marseille,POS,0,15
TX00462,CUST146,2024-05-09,13.89,Entertainment,London,POS,0,12
TX00463,CUST454,2024-01-31,88.68,Electronics,London,Online,0,7
TX00464,CUST410,2024-04-28,101.0,Groceries,London,POS,0,23
TX00465,CUST407,2024-01-11,719.2486860153748,Restaurant,London,Online,1,20
TX00466,CUST243,2024-02-15,20.41,Electronics,Lyon,Online,0,15
TX00467,CUST368,2024-04-05,122.15,Travel,Tokyo,Online,0,1
TX00468,CUST469,2024-01-10,24.33,Entertainment,Paris,POS,0,7
TX00469,CUST223,2024-06-16,45.19,Electronics,Paris,ATM,0,2
TX00470,CUST205,2024-05-07,7.59,Entertainment,Marseille,POS,0,22
TX00471,CUST257,2024-05-31,7.24,Restaurant,Tokyo,Online,0,8
TX00472,CUST246,2024-04-08,68.71,Groceries,Berlin,Online,0,10
TX00473,CUST244,2024-06-20,34.39,Travel,New York,POS,0,20
TX00474,CUST219,2024-04-21,19.81,Health,Paris,Online,0,23
TX00475,CUST418,2024-02-29,15.56,Electronics,New York,Online,0,19
TX00476,CUST374,2024-03-27,60.43,Groceries,Paris,POS,0,0
TX00477,CUST191,2024-05-24,5.02,Entertainment,Paris,ATM,0,0
TX00478,CUST157,2024-03-05,86.97,Restaurant,Marseille,POS,0,21
TX00479,CUST445,2024-02-26,9.13,Entertainment,London,Online,0,7
TX00480,CUST328,2024-04-15,15.63,Restaurant,Marseille,POS,0,15
TX00481,CUST216,2024-01-09,29.41,Restaurant,Paris,POS,0,9
TX00482,CUST417,2024-01-22,38.17,Groceries,Tokyo,POS,0,1
TX00483,CUST378,2024-05-20,26.92,Electronics,London,Online,0,15
TX00484,CUST226,2024-03-29,24.34,Health,Tokyo,POS,0,3
TX00485,CUST492,2024-06-24,171.1,Electronics,Tokyo,ATM,0,18
TX00486,CUST495,2024-01-18,56.3,Travel,Tokyo,Online,0,8
TX00487,CUST228,2024-04-24,6.19,Electronics,London,POS,1,2
TX00488,CUST157,2024-06-16,33.12,Restaurant,Tokyo,Online,0,10
TX00489,CUST221,2024-05-24,612.9954000309341,Restaurant,London,POS,1,7
TX00490,CUST100,2024-05-22,22.94,Travel,New York,POS,0,6
TX00491,CUST338,2024-04-15,9.97,Entertainment,Berlin,POS,0,0
TX00492,CUST389,2024-01-15,76.02,Restaurant,Paris,POS,0,7
TX00493,CUST195,2024-03-03,51.57,Travel,Lyon,POS,0,23
TX00494,CUST225,2024-06-15,47.23,Restaurant,Tokyo,ATM,0,16
TX00495,CUST217,2024-01-13,7.75,Health,Marseille,POS,0,10
TX00496,CUST147,2024-03-21,12.57,Restaurant,New York,Online,0,6
TX00497,CUST188,2024-02-01,53.72,Groceries,Marseille,POS,0,8
TX00498,CUST336,2024-05-16,16.65,Travel,Lyon,POS,0,13
TX00499,CUST472,2024-02-09,40.07,Electronics,London,POS,0,4
TX00500,CUST484,2024-05-27,44.36,Travel,Lyon,POS,0,17
TX00501,CUST371,2024-03-22,21.67,Entertainment,Marseille,POS,0,23
TX00502,CUST288,2024-03-17,153.24,Restaurant,Lyon,POS,0,22
TX00503,CUST291,2024-03-16,97.41,Travel,Paris,POS,0,12
TX00504,CUST168,2024-06-20,69.07,Health,Lyon,POS,0,4
TX00505,CUST377,2024-02-07,9.06,Travel,Tokyo,POS,0,7
TX00506,CUST448,2024-03-11,10.61,Health,Paris,POS,0,14
TX00507,CUST346,2024-02-17,38.94,Restaurant,Tokyo,Online,0,21
TX00508,CUST175,2024-01-18,13.76,Electronics,Berlin,Online,0,3
TX00509,CUST253,2024-05-23,196.44,Restaurant,Berlin,ATM,0,0
TX00510,CUST243,2024-02-08,13.63,Entertainment,Lyon,Online,0,5
TX00511,CUST185,2024-03-29,38.42,Groceries,Paris,POS,0,23
TX00512,CUST284,2024-03-02,27.64,Electronics,Paris,ATM,0,18
TX00513,CUST384,2024-05-20,314.9912130825133,Electronics,Berlin,Online,1,11
TX00514,CUST319,2024-04-18,11.91,Groceries,Lyon,POS,0,6
TX00515,CUST168,2024-03-21,33.13,Travel,New York,POS,0,12
TX00516,CUST146,2024-05-13,21.06,Restaurant,London,ATM,0,6
TX00517,CUST193,2024-03-17,114.35,Travel,London,Online,0,8
TX00518,CUST337,2024-03-30,7.07,Travel,London,Online,0,0
TX00519,CUST303,2024-01-14,127.51,Restaurant,Paris,ATM,0,20
TX00520,CUST499,2024-04-04,94.49,Entertainment,Berlin,Online,0,23
TX00521,CUST317,2024-02-23,22.66,Electronics,London,POS,0,12
TX00522,CUST440,2024-05-11,82.86,Health,Berlin,POS,0,18
TX00523,CUST138,2024-02-08,6.59,Groceries,Paris,Online,0,20
TX00524,CUST199,2024-03-12,175.36,Electronics,Berlin,ATM,0,0
TX00525,CUST388,2024-01-25,42.39,Travel,New York,POS,0,19
TX00526,CUST353,2024-03-17,23.07,Groceries,Lyon,Online,0,20
TX00527,CUST321,2024-06-08,27.52,Health,Berlin,Online,0,18
TX00528,CUST456,2024-06-14,8.44,Electronics,Berlin,Online,0,17
TX00529,CUST122,2024-04-29,232.11,Electronics,Lyon,Online,0,22
TX00530,CUST349,2024-02-22,7.0,Entertainment,Paris,POS,0,4
TX00531,CUST109,2024-06-04,58.2,Electronics,Paris,Online,0,2
TX00532,CUST345,2024-05-10,34.24,Electronics,Berlin,Online,0,1
TX00533,CUST424,2024-05-29,153.71,Health,New York,ATM,0,21
TX00534,CUST199,2024-04-05,19.12,Health,London,POS,0,9
TX00535,CUST389,2024-06-14,42.97,Groceries,New York,Online,0,5
TX00536,CUST279,2024-03-12,37.92,Travel,Lyon,ATM,0,18
TX00537,CUST322,2024-03-02,65.68,Health,Lyon,Online,0,16
TX00538,CUST493,2024-01-06,8.52,Groceries,Tokyo,ATM,0,18
TX00539,CUST349,2024-02-01,15.77,Electronics,London,POS,0,12
TX00540,CUST246,2024-04-08,17.08,Groceries,Berlin,POS,0,16
TX00541,CUST195,2024-05-17,72.0,Groceries,Lyon,POS,0,22
TX00542,CUST356,2024-05-10,15.48,Groceries,Tokyo,POS,0,17
TX00543,CUST424,2024-03-16,47.61,Restaurant,Paris,POS,0,10
TX00544,CUST103,2024-06-25,17.12,Groceries,Lyon,POS,0,19
TX00545,CUST115,2024-02-28,103.89,Health,Marseille,Online,0,19
TX00546,CUST379,2024-01-31,147.53,Restaurant,London,POS,0,12
TX00547,CUST435,2024-04-02,41.54,Travel,Tokyo,POS,0,23
TX00548,CUST346,2024-03-09,26.72,Groceries,London,POS,0,10
TX00549,CUST357,2024-02-21,18.33,Entertainment,London,POS,0,19
TX00550,CUST483,2024-03-29,7.55,Electronics,Marseille,POS,0,18
TX00551,CUST259,2024-05-06,20.63,Electronics,New York,POS,0,9
TX00552,CUST439,2024-06-17,58.1,Restaurant,Paris,Online,1,2
TX00553,CUST251,2024-01-31,43.14,Electronics,London,Online,0,20
TX00554,CUST495,2024-03-24,149.16,Electronics,Lyon,POS,0,5
TX00555,CUST277,2024-05-06,30.23,Restaurant,Paris,POS,0,6
TX00556,CUST262,2024-05-29,64.19,Electronics,Lyon,POS,0,20
TX00557,CUST479,2024-05-11,38.6,Groceries,Paris,POS,0,22
TX00558,CUST132,2024-01-13,40.93,Travel,Berlin,POS,0,19
TX00559,CUST278,2024-02-14,20.58,Restaurant,Paris,POS,0,4
TX00560,CUST200,2024-05-06,35.34,Entertainment,Tokyo,Online,0,21
TX00561,CUST367,2024-06-18,36.82,Restaurant,Lyon,POS,0,8
TX00562,CUST422,2024-04-23,66.32,Health,Lyon,Online,0,21
TX00563,CUST164,2024-06-25,146.21,Entertainment,Berlin,POS,0,9
TX00564,CUST267,2024-01-20,24.97,Health,Paris,Online,0,13
TX00565,CUST429,2024-03-21,7.16,Restaurant,London,Online,0,10
TX00566,CUST142,2024-06-12,39.29,Health,Lyon,Online,0,16
TX00567,CUST143,2024-05-08,44.31,Entertainment,Berlin,Online,0,10
TX00568,CUST384,2024-05-22,14.22,Groceries,Marseille,POS,0,6
TX00569,CUST496,2024-01-17,430.0192542885384,Restaurant,Marseille,ATM,1,10
TX00570,CUST111,2024-05-31,214.75,Restaurant,Paris,Online,0,12
TX00571,CUST194,2024-02-27,150.73,Electronics,New York,POS,0,18
TX00572,CUST401,2024-03-12,15.98,Restaurant,Paris,POS,0,5
TX00573,CUST485,2024-04-18,109.12,Restaurant,Berlin,Online,0,1
TX00574,CUST352,2024-01-23,65.95,Groceries,Paris,Online,0,13
TX00575,CUST341,2024-06-22,35.24,Electronics,London,Online,0,15
TX00576,CUST134,2024-03-12,43.89,Travel,London,POS,0,6
TX00577,CUST314,2024-01-08,99.72,Health,Tokyo,Online,0,0
TX00578,CUST436,2024-02-28,37.71,Entertainment,Berlin,Online,0,1
TX00579,CUST189,2024-04-20,28.36,Travel,New York,Online,0,8
TX00580,CUST363,2024-01-13,38.99,Electronics,Berlin,POS,0,22
TX00581,CUST192,2024-06-15,48.27,Groceries,Berlin,POS,0,17
TX00582,CUST189,2024-06-04,15.48,Entertainment,New York,Online,0,20
TX00583,CUST214,2024-01-16,120.59,Health,Berlin,POS,0,19
TX00584,CUST204,2024-04-28,61.07,Restaurant,New York,POS,0,17
TX00585,CUST490,2024-01-02,55.16,Restaurant,New York,Online,0,17
TX00586,CUST295,2024-05-24,10.24,Travel,New York,Online,0,9
TX00587,CUST413,2024-01-30,51.34,Health,Berlin,POS,0,7
TX00588,CUST213,2024-04-12,11.45,Electronics,Berlin,POS,0,20
TX00589,CUST174,2024-01-13,9.1,Health,Paris,POS,0,7
TX00590,CUST475,2024-04-05,42.47,Groceries,Berlin,POS,0,1
TX00591,CUST316,2024-04-03,30.77,Travel,Paris,Online,0,17
TX00592,CUST376,2024-03-22,49.44,Travel,Tokyo,Online,0,10
TX00593,CUST348,2024-01-13,9.67,Groceries,Marseille,POS,0,10
TX00594,CUST263,2024-06-19,33.19,Health,Marseille,POS,0,18
TX00595,CUST493,2024-04-03,14.61,Groceries,Tokyo,Online,0,10
TX00596,CUST456,2024-05-28,222.53,Entertainment,Tokyo,ATM,0,9
TX00597,CUST291,2024-04-21,46.18,Groceries,Lyon,POS,0,7
TX00598,CUST326,2024-02-24,63.15,Health,Paris,Online,0,14
TX00599,CUST276,2024-03-21,24.68,Groceries,New York,POS,0,7
TX00600,CUST198,2024-06-16,9.98,Electronics,Lyon,Online,0,18
TX00601,CUST135,2024-04-25,191.22,Restaurant,London,POS,0,0
TX00602,CUST195,2024-05-22,21.86,Groceries,Paris,POS,0,22
TX00603,CUST251,2024-06-28,32.57,Restaurant,Berlin,Online,0,19
TX00604,CUST250,2024-04-17,57.47,Groceries,Tokyo,POS,0,2
TX00605,CUST289,2024-02-22,6.25,Health,Marseille,POS,0,20
TX00606,CUST323,2024-05-07,88.1,Entertainment,Paris,Online,0,11
TX00607,CUST136,2024-06-28,43.46,Entertainment,Tokyo,Online,0,15
TX00608,CUST367,2024-06-06,21.3,Restaurant,Paris,Online,0,21
TX00609,CUST468,2024-06-09,8.18,Health,Berlin,POS,0,15
TX00610,CUST282,2024-02-26,13.87,Health,Paris,Online,0,16
TX00611,CUST112,2024-02-21,117.71,Health,Berlin,POS,0,15
TX00612,CUST378,2024-05-16,62.92,Electronics,Paris,Online,0,8
TX00613,CUST316,2024-04-20,19.38,Travel,London,Online,0,21
TX00614,CUST454,2024-01-01,8.39,Groceries,Marseille,POS,0,18
TX00615,CUST460,2024-02-13,63.66,Health,Paris,POS,0,0
TX00616,CUST385,2024-03-15,47.48,Health,Tokyo,POS,0,17
TX00617,CUST372,2024-04-07,30.92,Health,London,POS,0,5
TX00618,CUST468,2024-01-09,27.6,Entertainment,Lyon,POS,0,5
TX00619,CUST161,2024-02-01,17.22,Health,Paris,Online,0,11
TX00620,CUST183,2024-01-15,60.37,Groceries,Berlin,Online,0,2
TX00621,CUST467,2024-05-19,181.45,Health,London,Online,0,10
TX00622,CUST316,2024-05-15,14.66,Groceries,New York,POS,0,5
TX00623,CUST441,2024-03-12,50.46,Electronics,Lyon,ATM,0,13
TX00624,CUST496,2024-06-03,32.6,Travel,Marseille,Online,0,17
TX00625,CUST286,2024-01-12,34.59,Entertainment,Paris,Online,0,15
TX00626,CUST118,2024-03-05,19.66,Groceries,Paris,Online,0,23
TX00627,CUST276,2024-04-16,92.19,Restaurant,London,POS,0,12
TX00628,CUST199,2024-02-11,38.2,Electronics,Marseille,POS,0,0
TX00629,CUST495,2024-04-24,44.2,Travel,New York,Online,0,5
TX00630,CUST332,2024-05-18,23.17,Travel,Lyon,POS,0,13
TX00631,CUST175,2024-04-12,15.03,Travel,Tokyo,POS,0,16
TX00632,CUST364,2024-06-19,9.49,Groceries,Marseille,Online,0,12
TX00633,CUST383,2024-04-04,67.61,Electronics,Paris,POS,0,12
TX00634,CUST305,2024-01-17,15.92,Health,London,POS,0,8
TX00635,CUST322,2024-06-08,63.57,Restaurant,New York,Online,0,5
TX00636,CUST483,2024-03-25,29.75,Electronics,London,POS,0,5
TX00637,CUST151,2024-06-16,31.87,Electronics,Lyon,Online,1,4
TX00638,CUST438,2024-05-30,36.67,Electronics,Berlin,POS,0,20
TX00639,CUST466,2024-02-25,27.92,Groceries,Berlin,POS,0,13
TX00640,CUST243,2024-05-13,10.3,Restaurant,Marseille,POS,0,13
TX00641,CUST472,2024-03-26,23.53,Groceries,London,Online,0,3
TX00642,CUST168,2024-06-26,59.49,Restaurant,Tokyo,Online,0,1
TX00643,CUST198,2024-04-11,59.8,Restaurant,Tokyo,POS,0,1
TX00644,CUST495,2024-06-13,21.86,Groceries,Berlin,Online,0,16
TX00645,CUST124,2024-02-23,35.82,Restaurant,Berlin,POS,0,9
TX00646,CUST478,2024-06-25,15.75,Electronics,London,Online,0,13
TX00647,CUST152,2024-04-24,16.81,Groceries,Paris,POS,0,18
TX00648,CUST250,2024-05-18,6.17,Restaurant,London,POS,0,16
TX00649,CUST243,2024-03-28,118.53,Travel,New York,POS,0,21
TX00650,CUST156,2024-02-18,16.83,Groceries,Marseille,Online,0,10
TX00651,CUST138,2024-05-28,17.91,Entertainment,Lyon,POS,0,6
TX00652,CUST208,2024-04-24,21.4,Groceries,Tokyo,Online,0,8
TX00653,CUST280,2024-03-03,11.81,Groceries,London,POS,0,13
TX00654,CUST141,2024-04-13,55.98,Groceries,New York,Online,0,22
TX00655,CUST285,2024-03-23,8.91,Restaurant,Berlin,POS,0,3
TX00656,CUST497,2024-04-12,12.21,Groceries,Tokyo,POS,0,13
TX00657,CUST322,2024-06-04,56.75,Entertainment,Tokyo,POS,0,19
TX00658,CUST221,2024-01-17,25.75,Health,Lyon,POS,0,23
TX00659,CUST232,2024-01-06,66.54,Groceries,Tokyo,Online,0,19
TX00660,CUST262,2024-05-26,45.76,Travel,New York,ATM,0,16
TX00661,CUST314,2024-01-28,19.79,Entertainment,Tokyo,Online,0,18
TX00662,CUST320,2024-02-07,57.61,Health,Tokyo,ATM,0,16
TX00663,CUST334,2024-04-28,11.18,Restaurant,London,POS,0,13
TX00664,CUST430,2024-02-06,43.44,Groceries,London,ATM,0,12
TX00665,CUST245,2024-04-24,33.74,Health,Berlin,Online,0,13
TX00666,CUST338,2024-03-08,20.59,Travel,Marseille,Online,0,15
TX00667,CUST175,2024-06-25,51.32,Entertainment,Paris,POS,0,20
TX00668,CUST108,2024-02-12,107.53,Entertainment,New York,ATM,0,14
TX00669,CUST173,2024-06-12,345.84,Restaurant,Paris,Online,0,18
TX00670,CUST352,2024-02-27,51.79,Restaurant,Paris,Online,0,21
TX00671,CUST329,2024-01-13,30.93,Restaurant,Tokyo,Online,0,10
TX00672,CUST106,2024-02-21,17.76,Health,Berlin,POS,0,11
TX00673,CUST273,2024-02-27,19.86,Groceries,Lyon,POS,0,10
TX00674,CUST240,2024-02-01,37.64,Electronics,Lyon,Online,0,22
TX00675,CUST267,2024-04-14,27.89,Entertainment,Tokyo,Online,1,4
TX00676,CUST269,2024-03-23,127.56,Electronics,Berlin,POS,0,7
TX00677,CUST492,2024-04-08,27.97,Entertainment,New York,Online,0,5
TX00678,CUST382,2024-04-13,28.38,Restaurant,Paris,POS,0,15
TX00679,CUST221,2024-01-28,29.19,Groceries,Marseille,POS,0,11
TX00680,CUST293,2024-05-08,95.58,Groceries,Berlin,POS,0,5
TX00681,CUST104,2024-06-18,57.6,Entertainment,Paris,POS,0,12
TX00682,CUST128,2024-02-17,52.62,Health,Lyon,POS,0,6
TX00683,CUST264,2024-02-09,25.33,Restaurant,Paris,Online,0,7
TX00684,CUST438,2024-04-06,90.16,Groceries,London,POS,0,11
TX00685,CUST235,2024-04-23,6.96,Groceries,London,Online,0,1
TX00686,CUST464,2024-05-11,107.32,Travel,Marseille,POS,0,22
TX00687,CUST420,2024-06-14,40.95,Groceries,New York,Online,0,8
TX00688,CUST441,2024-06-03,30.4,Travel,Paris,POS,0,12
TX00689,CUST244,2024-05-16,39.37,Groceries,London,Online,0,16
TX00690,CUST426,2024-04-20,60.04,Groceries,New York,Online,0,12
TX00691,CUST316,2024-05-23,5.64,Health,Berlin,Online,0,15
TX00692,CUST400,2024-03-16,107.61,Health,Berlin,ATM,0,0
TX00693,CUST231,2024-01-31,34.6,Restaurant,London,ATM,0,6
TX00694,CUST391,2024-04-28,26.0,Groceries,New York,Online,0,12
TX00695,CUST169,2024-05-21,12.44,Restaurant,New York,Online,0,13
TX00696,CUST351,2024-01-25,190.90717450036607,Restaurant,London,Online,1,20
TX00697,CUST374,2024-02-03,39.29,Restaurant,Tokyo,Online,0,16
TX00698,CUST463,2024-03-07,30.85,Restaurant,Lyon,POS,0,15
TX00699,CUST281,2024-05-31,61.76,Entertainment,New York,POS,0,14
TX00700,CUST266,2024-04-27,32.31,Entertainment,Berlin,POS,0,16
TX00701,CUST190,2024-03-13,167.75,Groceries,Tokyo,POS,0,1
TX00702,CUST301,2024-01-26,50.72,Entertainment,Paris,POS,0,11
TX00703,CUST445,2024-05-27,87.38,Groceries,Tokyo,POS,0,2
TX00704,CUST118,2024-04-13,10.79,Health,London,Online,0,8
TX00705,CUST138,2024-01-10,30.32,Electronics,Tokyo,Online,0,5
TX00706,CUST225,2024-03-07,25.54,Travel,Lyon,POS,0,5
TX00707,CUST272,2024-05-31,47.14,Entertainment,London,Online,0,6
TX00708,CUST240,2024-01-05,103.7,Entertainment,Marseille,Online,0,7
TX00709,CUST341,2024-01-27,9.08,Health,Paris,ATM,0,2
TX00710,CUST319,2024-04-22,8.77,Entertainment,Berlin,POS,0,23
TX00711,CUST225,2024-01-15,99.96,Groceries,Marseille,POS,0,14
TX00712,CUST157,2024-06-11,16.97,Groceries,Tokyo,POS,0,21
TX00713,CUST247,2024-04-14,60.24,Electronics,New York,Online,0,5
TX00714,CUST416,2024-02-13,44.14,Electronics,Tokyo,ATM,0,10
TX00715,CUST482,2024-01-26,94.46,Electronics,Berlin,Online,0,2
TX00716,CUST460,2024-06-23,11.68,Groceries,Berlin,POS,0,15
TX00717,CUST100,2024-06-10,11.95,Restaurant,New York,POS,0,5
TX00718,CUST486,2024-04-04,45.69,Restaurant,Marseille,POS,0,10
TX00719,CUST447,2024-06-26,850.9825112009544,Electronics,Marseille,POS,1,7
TX00720,CUST289,2024-03-24,31.81,Electronics,New York,ATM,0,22
TX00721,CUST290,2024-05-19,24.8,Groceries,Lyon,POS,0,9
TX00722,CUST468,2024-05-11,51.66,Health,Paris,Online,0,9
TX00723,CUST411,2024-03-27,138.28,Entertainment,London,POS,0,22
TX00724,CUST216,2024-06-24,538.1849869238372,Travel,Marseille,ATM,1,2
TX00725,CUST233,2024-04-21,1546.831849958771,Restaurant,Paris,POS,1,13
TX00726,CUST157,2024-05-08,6.14,Restaurant,London,POS,0,18
TX00727,CUST143,2024-03-29,10.99,Groceries,Tokyo,POS,0,20
TX00728,CUST272,2024-03-06,52.01,Groceries,London,Online,0,20
TX00729,CUST259,2024-06-06,90.9,Travel,Marseille,Online,0,8
TX00730,CUST272,2024-05-10,21.79,Travel,Lyon,ATM,0,12
TX00731,CUST416,2024-05-01,18.67,Electronics,Lyon,POS,0,8
TX00732,CUST402,2024-05-28,82.32,Travel,Paris,Online,0,20
TX00733,CUST248,2024-03-24,7.9,Entertainment,Tokyo,POS,0,11
TX00734,CUST179,2024-06-25,28.05,Entertainment,Paris,POS,0,13
TX00735,CUST473,2024-04-25,40.24,Restaurant,New York,POS,0,4
TX00736,CUST312,2024-04-25,46.09,Entertainment,Lyon,Online,0,5
TX00737,CUST302,2024-02-07,70.21,Entertainment,Paris,ATM,0,12
TX00738,CUST351,2024-05-22,26.91,Entertainment,New York,POS,0,12
TX00739,CUST328,2024-04-19,52.43,Electronics,Tokyo,POS,0,23
TX00740,CUST263,2024-06-28,49.02,Restaurant,Berlin,Online,0,5
TX00741,CUST326,2024-02-15,44.66,Groceries,London,Online,0,13
TX00742,CUST246,2024-01-25,56.15,Restaurant,Paris,Online,0,10
TX00743,CUST119,2024-01-21,20.02,Restaurant,New York,ATM,0,12
TX00744,CUST146,2024-04-30,9.42,Restaurant,Lyon,Online,0,11
